Alpha,1.0,Beta,0.9,Gamma,0.1,Zeilen,200
4,99,1.0
4,100,1.1500000000000001
4,101,1.0
5,97,1.0
5,98,1.0
5,99,1.1
5,100,1.2500000000000002
5,101,1.1
5,102,1.0
5,103,1.0
6,95,1.0
6,96,1.0
6,97,1.1
6,98,1.1
6,99,1.2000000000000002
6,100,1.3500000000000003
6,101,1.2000000000000002
6,102,1.1
6,103,1.1
6,104,1.0
6,105,1.0
7,93,1.0
7,94,1.0
7,95,1.1
7,96,1.1
7,97,1.2000000000000002
7,98,1.2000000000000002
7,99,1.3000000000000003
7,100,1.4500000000000004
7,101,1.3000000000000003
7,102,1.2000000000000002
7,103,1.2000000000000002
7,104,1.1
7,105,1.1
7,106,1.0
7,107,1.0
8,91,1.0
8,92,1.0
8,93,1.1
8,94,1.1
8,95,1.2000000000000002
8,96,1.2000000000000002
8,97,1.3000000000000003
8,98,1.3000000000000003
8,99,1.4000000000000004
8,100,1.5500000000000005
8,101,1.4000000000000004
8,102,1.3000000000000003
8,103,1.3000000000000003
8,104,1.2000000000000002
8,105,1.2000000000000002
8,106,1.1
8,107,1.1
8,108,1.0
8,109,1.0
9,89,1.0
9,90,1.0
9,91,1.1
9,92,1.1
9,93,1.2000000000000002
9,94,1.2000000000000002
9,95,1.3000000000000003
9,96,1.3000000000000003
9,97,1.4000000000000004
9,98,1.4000000000000004
9,99,1.5000000000000004
9,100,1.6500000000000006
9,101,1.5000000000000004
9,102,1.4000000000000004
9,103,1.4000000000000004
9,104,1.3000000000000003
9,105,1.3000000000000003
9,106,1.2000000000000002
9,107,1.2000000000000002
9,108,1.1
9,109,1.1
9,110,1.0
9,111,1.0
10,87,1.0
10,88,1.0
10,89,1.1
10,90,1.1
10,91,1.2000000000000002
10,92,1.2000000000000002
10,93,1.3000000000000003
10,94,1.3000000000000003
10,95,1.4000000000000004
10,96,1.4000000000000004
10,97,1.5000000000000004
10,98,1.5000000000000004
10,99,1.6000000000000005
10,100,1.7500000000000007
10,101,1.6000000000000005
10,102,1.5000000000000004
10,103,1.5000000000000004
10,104,1.4000000000000004
10,105,1.4000000000000004
10,106,1.3000000000000003
10,107,1.3000000000000003
10,108,1.2000000000000002
10,109,1.2000000000000002
10,110,1.1
10,111,1.1
10,112,1.0
10,113,1.0
11,85,1.0
11,86,1.0
11,87,1.1
11,88,1.1
11,89,1.2000000000000002
11,90,1.2000000000000002
11,91,1.3000000000000003
11,92,1.3000000000000003
11,93,1.4000000000000004
11,94,1.4000000000000004
11,95,1.5000000000000004
11,96,1.5000000000000004
11,97,1.6000000000000005
11,98,1.6000000000000005
11,99,1.7000000000000006
11,100,1.8500000000000008
11,101,1.7000000000000006
11,102,1.6000000000000005
11,103,1.6000000000000005
11,104,1.5000000000000004
11,105,1.5000000000000004
11,106,1.4000000000000004
11,107,1.4000000000000004
11,108,1.3000000000000003
11,109,1.3000000000000003
11,110,1.2000000000000002
11,111,1.2000000000000002
11,112,1.1
11,113,1.1
11,114,1.0
11,115,1.0
12,83,1.0
12,84,1.0
12,85,1.1
12,86,1.1
12,87,1.2000000000000002
12,88,1.2000000000000002
12,89,1.3000000000000003
12,90,1.3000000000000003
12,91,1.4000000000000004
12,92,1.4000000000000004
12,93,1.5000000000000004
12,94,1.5000000000000004
12,95,1.6000000000000005
12,96,1.6000000000000005
12,97,1.7000000000000006
12,98,1.7000000000000006
12,99,1.8000000000000007
12,100,1.9500000000000008
12,101,1.8000000000000007
12,102,1.7000000000000006
12,103,1.7000000000000006
12,104,1.6000000000000005
12,105,1.6000000000000005
12,106,1.5000000000000004
12,107,1.5000000000000004
12,108,1.4000000000000004
12,109,1.4000000000000004
12,110,1.3000000000000003
12,111,1.3000000000000003
12,112,1.2000000000000002
12,113,1.2000000000000002
12,114,1.1
12,115,1.1
12,116,1.0
12,117,1.0
13,81,1.0
13,82,1.0
13,83,1.1
13,84,1.1
13,85,1.2000000000000002
13,86,1.2000000000000002
13,87,1.3000000000000003
13,88,1.3000000000000003
13,89,1.4000000000000004
13,90,1.4000000000000004
13,91,1.5000000000000004
13,92,1.5000000000000004
13,93,1.6000000000000005
13,94,1.6000000000000005
13,95,1.7000000000000006
13,96,1.7000000000000006
13,97,1.8000000000000007
13,98,1.8000000000000007
13,99,1.9000000000000008
13,100,2.0500000000000007
13,101,1.9000000000000008
13,102,1.8000000000000007
13,103,1.8000000000000007
13,104,1.7000000000000006
13,105,1.7000000000000006
13,106,1.6000000000000005
13,107,1.6000000000000005
13,108,1.5000000000000004
13,109,1.5000000000000004
13,110,1.4000000000000004
13,111,1.4000000000000004
13,112,1.3000000000000003
13,113,1.3000000000000003
13,114,1.2000000000000002
13,115,1.2000000000000002
13,116,1.1
13,117,1.1
13,118,1.0
13,119,1.0
14,79,1.0
14,80,1.0
14,81,1.1
14,82,1.1
14,83,1.2000000000000002
14,84,1.2000000000000002
14,85,1.3000000000000003
14,86,1.3000000000000003
14,87,1.4000000000000004
14,88,1.4000000000000004
14,89,1.5000000000000004
14,90,1.5000000000000004
14,91,1.6000000000000005
14,92,1.6000000000000005
14,93,1.7000000000000006
14,94,1.7000000000000006
14,95,1.8000000000000007
14,96,1.8000000000000007
14,97,1.9000000000000008
14,98,1.9000000000000008
14,99,2.000000000000001
14,100,2.150000000000001
14,101,2.000000000000001
14,102,1.9000000000000008
14,103,1.9000000000000008
14,104,1.8000000000000007
14,105,1.8000000000000007
14,106,1.7000000000000006
14,107,1.7000000000000006
14,108,1.6000000000000005
14,109,1.6000000000000005
14,110,1.5000000000000004
14,111,1.5000000000000004
14,112,1.4000000000000004
14,113,1.4000000000000004
14,114,1.3000000000000003
14,115,1.3000000000000003
14,116,1.2000000000000002
14,117,1.2000000000000002
14,118,1.1
14,119,1.1
14,120,1.0
14,121,1.0
15,77,1.0
15,78,1.0
15,79,1.1
15,80,1.1
15,81,1.2000000000000002
15,82,1.2000000000000002
15,83,1.3000000000000003
15,84,1.3000000000000003
15,85,1.4000000000000004
15,86,1.4000000000000004
15,87,1.5000000000000004
15,88,1.5000000000000004
15,89,1.6000000000000005
15,90,1.6000000000000005
15,91,1.7000000000000006
15,92,1.7000000000000006
15,93,1.8000000000000007
15,94,1.8000000000000007
15,95,1.9000000000000008
15,96,1.9000000000000008
15,97,2.000000000000001
15,98,2.000000000000001
15,99,2.100000000000001
15,100,2.250000000000001
15,101,2.100000000000001
15,102,2.000000000000001
15,103,2.000000000000001
15,104,1.9000000000000008
15,105,1.9000000000000008
15,106,1.8000000000000007
15,107,1.8000000000000007
15,108,1.7000000000000006
15,109,1.7000000000000006
15,110,1.6000000000000005
15,111,1.6000000000000005
15,112,1.5000000000000004
15,113,1.5000000000000004
15,114,1.4000000000000004
15,115,1.4000000000000004
15,116,1.3000000000000003
15,117,1.3000000000000003
15,118,1.2000000000000002
15,119,1.2000000000000002
15,120,1.1
15,121,1.1
15,122,1.0
15,123,1.0
16,75,1.0
16,76,1.0
16,77,1.1
16,78,1.1
16,79,1.2000000000000002
16,80,1.2000000000000002
16,81,1.3000000000000003
16,82,1.3000000000000003
16,83,1.4000000000000004
16,84,1.4000000000000004
16,85,1.5000000000000004
16,86,1.5000000000000004
16,87,1.6000000000000005
16,88,1.6000000000000005
16,89,1.7000000000000006
16,90,1.7000000000000006
16,91,1.8000000000000007
16,92,1.8000000000000007
16,93,1.9000000000000008
16,94,1.9000000000000008
16,95,2.000000000000001
16,96,2.000000000000001
16,97,2.100000000000001
16,98,2.100000000000001
16,99,2.200000000000001
16,100,2.350000000000001
16,101,2.200000000000001
16,102,2.100000000000001
16,103,2.100000000000001
16,104,2.000000000000001
16,105,2.000000000000001
16,106,1.9000000000000008
16,107,1.9000000000000008
16,108,1.8000000000000007
16,109,1.8000000000000007
16,110,1.7000000000000006
16,111,1.7000000000000006
16,112,1.6000000000000005
16,113,1.6000000000000005
16,114,1.5000000000000004
16,115,1.5000000000000004
16,116,1.4000000000000004
16,117,1.4000000000000004
16,118,1.3000000000000003
16,119,1.3000000000000003
16,120,1.2000000000000002
16,121,1.2000000000000002
16,122,1.1
16,123,1.1
16,124,1.0
16,125,1.0
17,73,1.0
17,74,1.0
17,75,1.1
17,76,1.1
17,77,1.2000000000000002
17,78,1.2000000000000002
17,79,1.3000000000000003
17,80,1.3000000000000003
17,81,1.4000000000000004
17,82,1.4000000000000004
17,83,1.5000000000000004
17,84,1.5000000000000004
17,85,1.6000000000000005
17,86,1.6000000000000005
17,87,1.7000000000000006
17,88,1.7000000000000006
17,89,1.8000000000000007
17,90,1.8000000000000007
17,91,1.9000000000000008
17,92,1.9000000000000008
17,93,2.000000000000001
17,94,2.000000000000001
17,95,2.100000000000001
17,96,2.100000000000001
17,97,2.200000000000001
17,98,2.200000000000001
17,99,2.300000000000001
17,100,2.450000000000001
17,101,2.300000000000001
17,102,2.200000000000001
17,103,2.200000000000001
17,104,2.100000000000001
17,105,2.100000000000001
17,106,2.000000000000001
17,107,2.000000000000001
17,108,1.9000000000000008
17,109,1.9000000000000008
17,110,1.8000000000000007
17,111,1.8000000000000007
17,112,1.7000000000000006
17,113,1.7000000000000006
17,114,1.6000000000000005
17,115,1.6000000000000005
17,116,1.5000000000000004
17,117,1.5000000000000004
17,118,1.4000000000000004
17,119,1.4000000000000004
17,120,1.3000000000000003
17,121,1.3000000000000003
17,122,1.2000000000000002
17,123,1.2000000000000002
17,124,1.1
17,125,1.1
17,126,1.0
17,127,1.0
18,71,1.0
18,72,1.0
18,73,1.1
18,74,1.1
18,75,1.2000000000000002
18,76,1.2000000000000002
18,77,1.3000000000000003
18,78,1.3000000000000003
18,79,1.4000000000000004
18,80,1.4000000000000004
18,81,1.5000000000000004
18,82,1.5000000000000004
18,83,1.6000000000000005
18,84,1.6000000000000005
18,85,1.7000000000000006
18,86,1.7000000000000006
18,87,1.8000000000000007
18,88,1.8000000000000007
18,89,1.9000000000000008
18,90,1.9000000000000008
18,91,2.000000000000001
18,92,2.000000000000001
18,93,2.100000000000001
18,94,2.100000000000001
18,95,2.200000000000001
18,96,2.200000000000001
18,97,2.300000000000001
18,98,2.300000000000001
18,99,2.4000000000000012
18,100,2.550000000000001
18,101,2.4000000000000012
18,102,2.300000000000001
18,103,2.300000000000001
18,104,2.200000000000001
18,105,2.200000000000001
18,106,2.100000000000001
18,107,2.100000000000001
18,108,2.000000000000001
18,109,2.000000000000001
18,110,1.9000000000000008
18,111,1.9000000000000008
18,112,1.8000000000000007
18,113,1.8000000000000007
18,114,1.7000000000000006
18,115,1.7000000000000006
18,116,1.6000000000000005
18,117,1.6000000000000005
18,118,1.5000000000000004
18,119,1.5000000000000004
18,120,1.4000000000000004
18,121,1.4000000000000004
18,122,1.3000000000000003
18,123,1.3000000000000003
18,124,1.2000000000000002
18,125,1.2000000000000002
18,126,1.1
18,127,1.1
18,128,1.0
18,129,1.0
19,69,1.0
19,70,1.0
19,71,1.1
19,72,1.1
19,73,1.2000000000000002
19,74,1.2000000000000002
